run_time,target_time,lead_hours,forecast_type,actual_MWh,forecast_MWh,delta_MWh,da_price,revenue_EUR,applied_price_EUR_per_MWh,penalty_EUR,net_revenue_EUR,forecast_file
2025-10-15 11:00:00+00:00,2025-10-16 02:45:00+00:00,15.75,p10,0.0,0.0,0.0,90.67,0.0,82.92,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:00:00+00:00,16.0,p10,0.0,0.0,0.0,80.24,0.0,47.34,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:15:00+00:00,16.25,p10,0.0,0.0,0.0,81.25,0.0,155.38,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:30:00+00:00,16.5,p10,0.0,0.0,0.0,85.1,0.0,187.09,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:45:00+00:00,16.75,p10,0.0,0.0,0.0,93.59,0.0,151.84,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 04:00:00+00:00,17.0,p10,0.0,0.0,0.0,79.19,0.0,168.23,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 04:15:00+00:00,17.25,p10,0.0,0.0,0.0,89.99,0.0,97.51,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 04:30:00+00:00,17.5,p10,0.0,0.0,0.0,98.27,0.0,94.71,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 04:45:00+00:00,17.75,p10,0.0,0.0,0.0,117.32,0.0,104.35,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 05:00:00+00:00,18.0,p10,0.0,0.0,0.0,101.88,0.0,65.91,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 05:15:00+00:00,18.25,p10,0.0,0.0,0.0,116.05,0.0,103.78,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 05:30:00+00:00,18.5,p10,0.0,0.0,0.0,121.06,0.0,143.24,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 05:45:00+00:00,18.75,p10,0.00042249999999999997,0.004161311890949764,-0.0037388118909497635,125.5,0.053023749999999994,144.55,-0.5404452588367884,-0.4874215088367884,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 06:00:00+00:00,19.0,p10,0.021410000000000002,0.04778749145309536,-0.02637749145309536,148.39,3.1770299,180.3,-4.755861708993094,-1.578831808993094,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 06:15:00+00:00,19.25,p10,0.0982325,0.17385167395391887,-0.07561917395391887,146.12,14.3537329,126.68,-9.579436956482443,4.774295943517558,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 06:30:00+00:00,19.5,p10,0.28396,0.2844816330755108,-0.0005216330755107856,132.74,37.692850400000005,138.01,-0.07199058075124352,37.620859819248764,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 06:45:00+00:00,19.75,p10,0.4456925,0.40883363014094193,0.03685886985905806,103.82,46.27179535,142.73,5.260866494983357,51.53266184498335,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 07:00:00+00:00,20.0,p10,0.618395,0.49181423576180167,0.12658076423819836,147.5,91.2132625,117.74,14.903619181405475,106.11688168140547,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 07:15:00+00:00,20.25,p10,0.7410675,0.5579143521382582,0.18315314786174175,132.71,98.347067925,98.27,17.99845984037336,116.34552776537336,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 07:30:00+00:00,20.5,p10,0.7788175,0.5449423988867065,0.23387510111329357,106.38,82.85060565,107.81,25.21407465102418,108.06468030102418,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 07:45:00+00:00,20.75,p10,1.5470925,0.5231884245649717,1.0239040754350284,93.13,144.080724525,125.89,128.8992840565157,272.9800085815157,forecast_202510151100.csv
