measure_date,measure_date_UTC,imbalance,positive_imbalance_settlement_price,negative_imbalance_settlement_price,da_price_15min
2025-07-19 06:15:00.0000000 +00:00,2025-07-19 06:15:00+00:00,-41.0,47.25,51.17,56.62
2025-07-19 06:30:00.0000000 +00:00,2025-07-19 06:30:00+00:00,-49.0,77.71,84.15,56.62
2025-07-19 06:45:00.0000000 +00:00,2025-07-19 06:45:00+00:00,30.0,1.45,1.57,56.62
2025-07-19 07:00:00.0000000 +00:00,2025-07-19 07:00:00+00:00,188.0,3.7,4.0,34.46
2025-07-19 07:15:00.0000000 +00:00,2025-07-19 07:15:00+00:00,-126.0,62.45,67.63,34.46
2025-07-19 07:30:00.0000000 +00:00,2025-07-19 07:30:00+00:00,36.0,-2.28,-2.1,34.46
2025-07-19 07:45:00.0000000 +00:00,2025-07-19 07:45:00+00:00,66.0,-3.25,-3.01,34.46
2025-07-19 08:00:00.0000000 +00:00,2025-07-19 08:00:00+00:00,336.0,5.05,5.47,10.0
2025-07-19 08:15:00.0000000 +00:00,2025-07-19 08:15:00+00:00,-73.0,58.86,63.74,10.0
2025-07-19 08:30:00.0000000 +00:00,2025-07-19 08:30:00+00:00,-83.0,13.45,14.57,10.0
2025-07-19 08:45:00.0000000 +00:00,2025-07-19 08:45:00+00:00,-23.0,-6.15,-5.67,10.0
2025-07-19 09:00:00.0000000 +00:00,2025-07-19 09:00:00+00:00,110.0,22.6,24.48,0.65
2025-07-19 09:15:00.0000000 +00:00,2025-07-19 09:15:00+00:00,128.0,-3.95,-3.65,0.65
2025-07-19 09:30:00.0000000 +00:00,2025-07-19 09:30:00+00:00,109.0,-15.14,-13.98,0.65
2025-07-19 09:45:00.0000000 +00:00,2025-07-19 09:45:00+00:00,107.0,-28.52,-26.34,0.65
2025-07-19 10:00:00.0000000 +00:00,2025-07-19 10:00:00+00:00,310.0,-232.42,-214.62,0.0
2025-07-19 10:15:00.0000000 +00:00,2025-07-19 10:15:00+00:00,363.0,-69.72,-64.38,0.0
2025-07-19 10:30:00.0000000 +00:00,2025-07-19 10:30:00+00:00,320.0,-14.19,-13.11,0.0
2025-07-19 10:45:00.0000000 +00:00,2025-07-19 10:45:00+00:00,483.0,-47.53,-43.89,0.0
2025-07-19 11:00:00.0000000 +00:00,2025-07-19 11:00:00+00:00,111.0,-17.23,-15.91,0.0
2025-07-19 11:15:00.0000000 +00:00,2025-07-19 11:15:00+00:00,334.0,-293.44,-270.98,0.0
2025-07-19 11:30:00.0000000 +00:00,2025-07-19 11:30:00+00:00,501.0,-388.34,-358.62,0.0
2025-07-19 11:45:00.0000000 +00:00,2025-07-19 11:45:00+00:00,661.0,-388.34,-358.62,0.0
2025-07-19 12:00:00.0000000 +00:00,2025-07-19 12:00:00+00:00,612.0,-361.99,-334.27,0.0
2025-07-19 12:15:00.0000000 +00:00,2025-07-19 12:15:00+00:00,724.0,-360.33,-332.75,0.0
2025-07-19 12:30:00.0000000 +00:00,2025-07-19 12:30:00+00:00,742.0,-383.76,-354.38,0.0
2025-07-19 12:45:00.0000000 +00:00,2025-07-19 12:45:00+00:00,797.0,-324.38,-299.54,0.0
2025-07-19 13:00:00.0000000 +00:00,2025-07-19 13:00:00+00:00,603.0,-73.32,-67.7,2.37
2025-07-19 13:15:00.0000000 +00:00,2025-07-19 13:15:00+00:00,625.0,-71.29,-65.83,2.37
2025-07-19 13:30:00.0000000 +00:00,2025-07-19 13:30:00+00:00,542.0,-69.35,-64.05,2.37
2025-07-19 13:45:00.0000000 +00:00,2025-07-19 13:45:00+00:00,156.0,-70.99,-65.55,2.37
2025-07-19 14:00:00.0000000 +00:00,2025-07-19 14:00:00+00:00,60.0,-9.09,-8.39,18.82
2025-07-19 14:15:00.0000000 +00:00,2025-07-19 14:15:00+00:00,389.0,1.44,1.56,18.82
2025-07-19 14:30:00.0000000 +00:00,2025-07-19 14:30:00+00:00,461.0,-7.2,-6.64,18.82
2025-07-19 14:45:00.0000000 +00:00,2025-07-19 14:45:00+00:00,337.0,-7.22,-6.66,18.82
2025-07-19 15:00:00.0000000 +00:00,2025-07-19 15:00:00+00:00,305.0,-0.9,-0.84,19.38
2025-07-19 15:15:00.0000000 +00:00,2025-07-19 15:15:00+00:00,337.0,1.32,1.42,19.38
2025-07-19 15:30:00.0000000 +00:00,2025-07-19 15:30:00+00:00,66.0,1.67,1.81,19.38
2025-07-19 15:45:00.0000000 +00:00,2025-07-19 15:45:00+00:00,-108.0,79.41,85.99,19.38
2025-07-19 16:00:00.0000000 +00:00,2025-07-19 16:00:00+00:00,25.0,6.88,7.44,30.16
2025-07-19 16:15:00.0000000 +00:00,2025-07-19 16:15:00+00:00,40.0,7.84,8.48,30.16
2025-07-19 16:30:00.0000000 +00:00,2025-07-19 16:30:00+00:00,146.0,5.19,5.63,30.16
2025-07-19 16:45:00.0000000 +00:00,2025-07-19 16:45:00+00:00,83.0,5.19,5.63,30.16
2025-07-19 17:00:00.0000000 +00:00,2025-07-19 17:00:00+00:00,29.0,5.19,5.63,42.32
2025-07-19 17:15:00.0000000 +00:00,2025-07-19 17:15:00+00:00,56.0,5.19,5.63,42.32
2025-07-19 17:30:00.0000000 +00:00,2025-07-19 17:30:00+00:00,-92.0,97.56,105.64,42.32
2025-07-19 17:45:00.0000000 +00:00,2025-07-19 17:45:00+00:00,-273.0,157.85,170.93,42.32
2025-07-19 18:00:00.0000000 +00:00,2025-07-19 18:00:00+00:00,-23.0,108.77,117.79,72.92
2025-07-19 18:15:00.0000000 +00:00,2025-07-19 18:15:00+00:00,68.0,13.2,14.3,72.92
2025-07-19 18:30:00.0000000 +00:00,2025-07-19 18:30:00+00:00,21.0,9.76,10.56,72.92
2025-07-19 18:45:00.0000000 +00:00,2025-07-19 18:45:00+00:00,41.0,17.74,19.22,72.92
2025-07-19 19:00:00.0000000 +00:00,2025-07-19 19:00:00+00:00,105.0,35.12,38.04,94.17
2025-07-19 19:15:00.0000000 +00:00,2025-07-19 19:15:00+00:00,68.0,55.19,59.77,94.17
2025-07-19 19:30:00.0000000 +00:00,2025-07-19 19:30:00+00:00,-1.0,94.38,102.2,94.17
2025-07-19 19:45:00.0000000 +00:00,2025-07-19 19:45:00+00:00,-64.0,67.55,73.15,94.17
2025-07-19 20:00:00.0000000 +00:00,2025-07-19 20:00:00+00:00,-10.0,70.67,76.53,106.8
2025-07-19 20:15:00.0000000 +00:00,2025-07-19 20:15:00+00:00,238.0,-38.76,-35.8,106.8
2025-07-19 20:30:00.0000000 +00:00,2025-07-19 20:30:00+00:00,147.0,17.99,19.49,106.8
2025-07-19 20:45:00.0000000 +00:00,2025-07-19 20:45:00+00:00,254.0,-14.72,-13.6,106.8
2025-07-19 21:00:00.0000000 +00:00,2025-07-19 21:00:00+00:00,111.0,39.31,42.57,96.25
2025-07-19 21:15:00.0000000 +00:00,2025-07-19 21:15:00+00:00,359.0,36.55,39.59,96.25
2025-07-19 21:30:00.0000000 +00:00,2025-07-19 21:30:00+00:00,204.0,51.12,55.36,96.25
2025-07-19 21:45:00.0000000 +00:00,2025-07-19 21:45:00+00:00,289.0,45.31,49.07,96.25
2025-07-19 22:00:00.0000000 +00:00,2025-07-19 22:00:00+00:00,46.0,43.44,47.04,51.61
2025-07-19 22:15:00.0000000 +00:00,2025-07-19 22:15:00+00:00,136.0,42.65,46.19,51.61
2025-07-19 22:30:00.0000000 +00:00,2025-07-19 22:30:00+00:00,54.0,50.62,54.82,51.61
2025-07-19 22:45:00.0000000 +00:00,2025-07-19 22:45:00+00:00,-20.0,19.23,20.83,51.61
2025-07-19 23:00:00.0000000 +00:00,2025-07-19 23:00:00+00:00,-215.0,50.51,54.69,43.01
2025-07-19 23:15:00.0000000 +00:00,2025-07-19 23:15:00+00:00,-90.0,16.9,18.3,43.01
2025-07-19 23:30:00.0000000 +00:00,2025-07-19 23:30:00+00:00,-113.0,16.9,18.3,43.01
2025-07-19 23:45:00.0000000 +00:00,2025-07-19 23:45:00+00:00,-100.0,16.9,18.3,43.01
2025-07-20 00:00:00.0000000 +00:00,2025-07-20 00:00:00+00:00,-260.0,41.71,45.17,25.5
2025-07-20 00:15:00.0000000 +00:00,2025-07-20 00:15:00+00:00,-174.0,170.52,184.66,25.5
2025-07-20 00:30:00.0000000 +00:00,2025-07-20 00:30:00+00:00,-114.0,16.9,18.3,25.5
2025-07-20 00:45:00.0000000 +00:00,2025-07-20 00:45:00+00:00,-154.0,16.9,18.3,25.5
2025-07-20 01:00:00.0000000 +00:00,2025-07-20 01:00:00+00:00,-173.0,47.87,51.83,22.64
2025-07-20 01:15:00.0000000 +00:00,2025-07-20 01:15:00+00:00,-219.0,55.54,60.14,22.64
2025-07-20 01:30:00.0000000 +00:00,2025-07-20 01:30:00+00:00,-167.0,48.19,52.19,22.64
2025-07-20 01:45:00.0000000 +00:00,2025-07-20 01:45:00+00:00,-162.0,0.0,0.0,22.64
2025-07-20 02:00:00.0000000 +00:00,2025-07-20 02:00:00+00:00,-148.0,34.51,37.37,21.83
2025-07-20 02:15:00.0000000 +00:00,2025-07-20 02:15:00+00:00,-253.0,99.01,107.21,21.83
2025-07-20 02:30:00.0000000 +00:00,2025-07-20 02:30:00+00:00,-255.0,102.97,111.51,21.83
2025-07-20 02:45:00.0000000 +00:00,2025-07-20 02:45:00+00:00,-195.0,75.26,81.5,21.83
2025-07-20 03:00:00.0000000 +00:00,2025-07-20 03:00:00+00:00,-226.0,62.61,67.79,19.99
2025-07-20 03:15:00.0000000 +00:00,2025-07-20 03:15:00+00:00,-212.0,79.06,85.62,19.99
2025-07-20 03:30:00.0000000 +00:00,2025-07-20 03:30:00+00:00,-33.0,27.34,29.6,19.99
2025-07-20 03:45:00.0000000 +00:00,2025-07-20 03:45:00+00:00,54.0,15.02,16.26,19.99
2025-07-20 04:00:00.0000000 +00:00,2025-07-20 04:00:00+00:00,-89.0,19.13,20.71,16.32
2025-07-20 04:15:00.0000000 +00:00,2025-07-20 04:15:00+00:00,-81.0,18.5,20.04,16.32
2025-07-20 04:30:00.0000000 +00:00,2025-07-20 04:30:00+00:00,-27.0,24.44,26.46,16.32
2025-07-20 04:45:00.0000000 +00:00,2025-07-20 04:45:00+00:00,-6.0,46.41,50.25,16.32
2025-07-20 05:00:00.0000000 +00:00,2025-07-20 05:00:00+00:00,-75.0,20.61,22.31,20.76
2025-07-20 05:15:00.0000000 +00:00,2025-07-20 05:15:00+00:00,-3.0,34.62,37.48,20.76
2025-07-20 05:30:00.0000000 +00:00,2025-07-20 05:30:00+00:00,74.0,75.19,81.43,20.76
2025-07-20 05:45:00.0000000 +00:00,2025-07-20 05:45:00+00:00,238.0,-0.9,-0.84,20.76
2025-07-20 06:00:00.0000000 +00:00,2025-07-20 06:00:00+00:00,239.0,1.71,1.85,3.6
2025-07-20 06:15:00.0000000 +00:00,2025-07-20 06:15:00+00:00,46.0,0.78,0.84,3.6
2025-07-20 06:30:00.0000000 +00:00,2025-07-20 06:30:00+00:00,46.0,21.61,23.41,3.6
2025-07-20 06:45:00.0000000 +00:00,2025-07-20 06:45:00+00:00,81.0,17.36,18.8,3.6
2025-07-20 07:00:00.0000000 +00:00,2025-07-20 07:00:00+00:00,297.0,-29.15,-26.91,0.65
2025-07-20 07:15:00.0000000 +00:00,2025-07-20 07:15:00+00:00,72.0,-7.21,-6.65,0.65
2025-07-20 07:30:00.0000000 +00:00,2025-07-20 07:30:00+00:00,13.0,-1.04,-0.96,0.65
2025-07-20 07:45:00.0000000 +00:00,2025-07-20 07:45:00+00:00,-20.0,-22.04,-20.36,0.65
2025-07-20 08:00:00.0000000 +00:00,2025-07-20 08:00:00+00:00,-83.0,1.34,1.46,0.0
2025-07-20 08:15:00.0000000 +00:00,2025-07-20 08:15:00+00:00,-180.0,0.11,0.11,0.0
2025-07-20 08:30:00.0000000 +00:00,2025-07-20 08:30:00+00:00,-358.0,-0.75,-0.69,0.0
2025-07-20 08:45:00.0000000 +00:00,2025-07-20 08:45:00+00:00,-506.0,45.26,49.02,0.0
2025-07-20 09:00:00.0000000 +00:00,2025-07-20 09:00:00+00:00,-420.0,46.44,50.3,0.0
2025-07-20 09:15:00.0000000 +00:00,2025-07-20 09:15:00+00:00,-442.0,46.44,50.3,0.0
2025-07-20 09:30:00.0000000 +00:00,2025-07-20 09:30:00+00:00,-307.0,44.49,48.17,0.0
2025-07-20 09:45:00.0000000 +00:00,2025-07-20 09:45:00+00:00,-248.0,43.66,47.28,0.0
2025-07-20 10:00:00.0000000 +00:00,2025-07-20 10:00:00+00:00,-117.0,43.66,47.28,0.0
2025-07-20 10:15:00.0000000 +00:00,2025-07-20 10:15:00+00:00,-31.0,45.25,49.01,0.0
2025-07-20 10:30:00.0000000 +00:00,2025-07-20 10:30:00+00:00,-102.0,48.43,52.45,0.0
2025-07-20 10:45:00.0000000 +00:00,2025-07-20 10:45:00+00:00,-288.0,53.47,57.91,0.0
2025-07-20 11:00:00.0000000 +00:00,2025-07-20 11:00:00+00:00,94.0,40.08,43.4,-0.01
2025-07-20 11:15:00.0000000 +00:00,2025-07-20 11:15:00+00:00,115.0,33.11,35.85,-0.01
2025-07-20 11:30:00.0000000 +00:00,2025-07-20 11:30:00+00:00,51.0,15.62,16.92,-0.01
2025-07-20 11:45:00.0000000 +00:00,2025-07-20 11:45:00+00:00,205.0,-0.82,-0.76,-0.01
2025-07-20 12:00:00.0000000 +00:00,2025-07-20 12:00:00+00:00,70.0,10.08,10.92,-0.01
2025-07-20 12:15:00.0000000 +00:00,2025-07-20 12:15:00+00:00,83.0,8.32,9.02,-0.01
2025-07-20 12:30:00.0000000 +00:00,2025-07-20 12:30:00+00:00,-66.0,69.91,75.71,-0.01
2025-07-20 12:45:00.0000000 +00:00,2025-07-20 12:45:00+00:00,-121.0,80.5,87.18,-0.01
2025-07-20 13:00:00.0000000 +00:00,2025-07-20 13:00:00+00:00,-710.0,78.84,85.38,0.0
2025-07-20 13:15:00.0000000 +00:00,2025-07-20 13:15:00+00:00,-337.0,51.17,55.41,0.0
2025-07-20 13:30:00.0000000 +00:00,2025-07-20 13:30:00+00:00,-34.0,42.6,46.14,0.0
2025-07-20 13:45:00.0000000 +00:00,2025-07-20 13:45:00+00:00,-57.0,43.15,46.73,0.0
2025-07-20 14:00:00.0000000 +00:00,2025-07-20 14:00:00+00:00,-9.0,25.69,27.83,3.08
2025-07-20 14:15:00.0000000 +00:00,2025-07-20 14:15:00+00:00,103.0,7.31,7.91,3.08
2025-07-20 14:30:00.0000000 +00:00,2025-07-20 14:30:00+00:00,47.0,13.57,14.69,3.08
2025-07-20 14:45:00.0000000 +00:00,2025-07-20 14:45:00+00:00,115.0,6.94,7.52,3.08
2025-07-20 15:00:00.0000000 +00:00,2025-07-20 15:00:00+00:00,361.0,7.75,8.39,0.0
2025-07-20 15:15:00.0000000 +00:00,2025-07-20 15:15:00+00:00,286.0,-2.27,-2.09,0.0
2025-07-20 15:30:00.0000000 +00:00,2025-07-20 15:30:00+00:00,395.0,0.33,0.35,0.0
2025-07-20 15:45:00.0000000 +00:00,2025-07-20 15:45:00+00:00,274.0,-1.27,-1.17,0.0
2025-07-20 16:00:00.0000000 +00:00,2025-07-20 16:00:00+00:00,237.0,0.27,0.29,5.99
2025-07-20 16:15:00.0000000 +00:00,2025-07-20 16:15:00+00:00,201.0,14.43,15.63,5.99
2025-07-20 16:30:00.0000000 +00:00,2025-07-20 16:30:00+00:00,108.0,20.61,22.31,5.99
2025-07-20 16:45:00.0000000 +00:00,2025-07-20 16:45:00+00:00,-3.0,21.37,23.15,5.99
2025-07-20 17:00:00.0000000 +00:00,2025-07-20 17:00:00+00:00,136.0,16.07,17.41,11.17
2025-07-20 17:15:00.0000000 +00:00,2025-07-20 17:15:00+00:00,103.0,20.54,22.24,11.17
2025-07-20 17:30:00.0000000 +00:00,2025-07-20 17:30:00+00:00,-12.0,50.32,54.5,11.17
2025-07-20 17:45:00.0000000 +00:00,2025-07-20 17:45:00+00:00,-484.0,39.59,42.87,11.17
2025-07-20 18:00:00.0000000 +00:00,2025-07-20 18:00:00+00:00,-129.0,39.64,42.92,43.81
2025-07-20 18:15:00.0000000 +00:00,2025-07-20 18:15:00+00:00,165.0,24.9,26.96,43.81
2025-07-20 18:30:00.0000000 +00:00,2025-07-20 18:30:00+00:00,211.0,28.17,30.51,43.81
2025-07-20 18:45:00.0000000 +00:00,2025-07-20 18:45:00+00:00,206.0,29.13,31.55,43.81
2025-07-20 19:00:00.0000000 +00:00,2025-07-20 19:00:00+00:00,278.0,32.28,34.96,50.8
2025-07-20 19:15:00.0000000 +00:00,2025-07-20 19:15:00+00:00,123.0,33.79,36.59,50.8
2025-07-20 19:30:00.0000000 +00:00,2025-07-20 19:30:00+00:00,103.0,50.17,54.33,50.8
2025-07-20 19:45:00.0000000 +00:00,2025-07-20 19:45:00+00:00,3.0,47.0,50.9,50.8
2025-07-20 20:00:00.0000000 +00:00,2025-07-20 20:00:00+00:00,-218.0,93.74,101.52,78.33
2025-07-20 20:15:00.0000000 +00:00,2025-07-20 20:15:00+00:00,-130.0,103.79,112.39,78.33
2025-07-20 20:30:00.0000000 +00:00,2025-07-20 20:30:00+00:00,-105.0,118.09,127.87,78.33
2025-07-20 20:45:00.0000000 +00:00,2025-07-20 20:45:00+00:00,-103.0,107.41,116.31,78.33
2025-07-20 21:00:00.0000000 +00:00,2025-07-20 21:00:00+00:00,-164.0,161.98,175.4,74.93
2025-07-20 21:15:00.0000000 +00:00,2025-07-20 21:15:00+00:00,-128.0,131.61,142.51,74.93
2025-07-20 21:30:00.0000000 +00:00,2025-07-20 21:30:00+00:00,-245.0,149.91,162.33,74.93
2025-07-20 21:45:00.0000000 +00:00,2025-07-20 21:45:00+00:00,-98.0,112.13,121.43,74.93
2025-07-20 22:00:00.0000000 +00:00,2025-07-20 22:00:00+00:00,-276.0,101.72,110.16,58.02
2025-07-20 22:15:00.0000000 +00:00,2025-07-20 22:15:00+00:00,-213.0,94.34,102.16,58.02
2025-07-20 22:30:00.0000000 +00:00,2025-07-20 22:30:00+00:00,-267.0,77.42,83.84,58.02
2025-07-20 22:45:00.0000000 +00:00,2025-07-20 22:45:00+00:00,-146.0,58.32,63.16,58.02
2025-07-20 23:00:00.0000000 +00:00,2025-07-20 23:00:00+00:00,-300.0,190.72,206.54,40.53
2025-07-20 23:15:00.0000000 +00:00,2025-07-20 23:15:00+00:00,-285.0,125.51,135.91,40.53
2025-07-20 23:30:00.0000000 +00:00,2025-07-20 23:30:00+00:00,-169.0,114.39,123.87,40.53
2025-07-20 23:45:00.0000000 +00:00,2025-07-20 23:45:00+00:00,-45.0,233.98,253.38,40.53
2025-07-21 00:00:00.0000000 +00:00,2025-07-21 00:00:00+00:00,-160.0,98.38,106.54,26.72
2025-07-21 00:15:00.0000000 +00:00,2025-07-21 00:15:00+00:00,-109.0,104.36,113.02,26.72
2025-07-21 00:30:00.0000000 +00:00,2025-07-21 00:30:00+00:00,-63.0,96.8,104.82,26.72
2025-07-21 00:45:00.0000000 +00:00,2025-07-21 00:45:00+00:00,67.0,-80.41,-74.25,26.72
2025-07-21 01:00:00.0000000 +00:00,2025-07-21 01:00:00+00:00,-63.0,28.35,30.69,21.12
2025-07-21 01:15:00.0000000 +00:00,2025-07-21 01:15:00+00:00,19.0,34.22,37.06,21.12
2025-07-21 01:30:00.0000000 +00:00,2025-07-21 01:30:00+00:00,93.0,28.69,31.07,21.12
2025-07-21 01:45:00.0000000 +00:00,2025-07-21 01:45:00+00:00,86.0,32.93,35.65,21.12
2025-07-21 02:00:00.0000000 +00:00,2025-07-21 02:00:00+00:00,104.0,28.12,30.46,17.88
2025-07-21 02:15:00.0000000 +00:00,2025-07-21 02:15:00+00:00,166.0,17.95,19.43,17.88
2025-07-21 02:30:00.0000000 +00:00,2025-07-21 02:30:00+00:00,206.0,-45.02,-41.58,17.88
2025-07-21 02:45:00.0000000 +00:00,2025-07-21 02:45:00+00:00,251.0,-59.15,-54.63,17.88
2025-07-21 03:00:00.0000000 +00:00,2025-07-21 03:00:00+00:00,266.0,-149.6,-138.14,22.77
2025-07-21 03:15:00.0000000 +00:00,2025-07-21 03:15:00+00:00,180.0,15.61,16.91,22.77
2025-07-21 03:30:00.0000000 +00:00,2025-07-21 03:30:00+00:00,115.0,15.53,16.81,22.77
2025-07-21 03:45:00.0000000 +00:00,2025-07-21 03:45:00+00:00,129.0,15.09,16.35,22.77
2025-07-21 04:00:00.0000000 +00:00,2025-07-21 04:00:00+00:00,316.0,-120.5,-111.28,22.08
2025-07-21 04:15:00.0000000 +00:00,2025-07-21 04:15:00+00:00,236.0,0.34,0.36,22.08
2025-07-21 04:30:00.0000000 +00:00,2025-07-21 04:30:00+00:00,121.0,12.1,13.1,22.08
2025-07-21 04:45:00.0000000 +00:00,2025-07-21 04:45:00+00:00,47.0,7.14,7.74,22.08
2025-07-21 05:00:00.0000000 +00:00,2025-07-21 05:00:00+00:00,259.0,7.38,8.0,25.09
2025-07-21 05:15:00.0000000 +00:00,2025-07-21 05:15:00+00:00,144.0,6.87,7.43,25.09
2025-07-21 05:30:00.0000000 +00:00,2025-07-21 05:30:00+00:00,7.0,4.89,5.29,25.09
2025-07-21 05:45:00.0000000 +00:00,2025-07-21 05:45:00+00:00,-157.0,103.37,111.93,25.09
2025-07-21 06:00:00.0000000 +00:00,2025-07-21 06:00:00+00:00,-102.0,26.53,28.73,19.41
2025-07-21 06:15:00.0000000 +00:00,2025-07-21 06:15:00+00:00,-119.0,31.46,34.06,19.41
2025-07-21 06:30:00.0000000 +00:00,2025-07-21 06:30:00+00:00,64.0,17.89,19.37,19.41
2025-07-21 06:45:00.0000000 +00:00,2025-07-21 06:45:00+00:00,5.0,40.35,43.69,19.41
2025-07-21 07:00:00.0000000 +00:00,2025-07-21 07:00:00+00:00,-99.0,111.44,120.68,0.0
2025-07-21 07:15:00.0000000 +00:00,2025-07-21 07:15:00+00:00,11.0,25.11,27.19,0.0
2025-07-21 07:30:00.0000000 +00:00,2025-07-21 07:30:00+00:00,73.0,23.25,25.17,0.0
2025-07-21 07:45:00.0000000 +00:00,2025-07-21 07:45:00+00:00,88.0,24.47,26.49,0.0
2025-07-21 08:00:00.0000000 +00:00,2025-07-21 08:00:00+00:00,-119.0,31.87,34.51,0.0
2025-07-21 08:15:00.0000000 +00:00,2025-07-21 08:15:00+00:00,46.0,21.2,22.96,0.0
2025-07-21 08:30:00.0000000 +00:00,2025-07-21 08:30:00+00:00,34.0,17.48,18.92,0.0
2025-07-21 08:45:00.0000000 +00:00,2025-07-21 08:45:00+00:00,9.0,23.85,25.83,0.0
2025-07-21 09:00:00.0000000 +00:00,2025-07-21 09:00:00+00:00,81.0,9.46,10.24,6.0
2025-07-21 09:15:00.0000000 +00:00,2025-07-21 09:15:00+00:00,241.0,7.01,7.59,6.0
2025-07-21 09:30:00.0000000 +00:00,2025-07-21 09:30:00+00:00,299.0,7.8,8.44,6.0
2025-07-21 09:45:00.0000000 +00:00,2025-07-21 09:45:00+00:00,312.0,6.88,7.46,6.0
2025-07-21 10:00:00.0000000 +00:00,2025-07-21 10:00:00+00:00,180.0,6.87,7.43,15.23
2025-07-21 10:15:00.0000000 +00:00,2025-07-21 10:15:00+00:00,135.0,6.87,7.43,15.23
2025-07-21 10:30:00.0000000 +00:00,2025-07-21 10:30:00+00:00,-18.0,99.24,107.46,15.23
2025-07-21 10:45:00.0000000 +00:00,2025-07-21 10:45:00+00:00,74.0,6.87,7.43,15.23
2025-07-21 11:00:00.0000000 +00:00,2025-07-21 11:00:00+00:00,77.0,7.79,8.43,22.63
2025-07-21 11:15:00.0000000 +00:00,2025-07-21 11:15:00+00:00,76.0,7.79,8.43,22.63
2025-07-21 11:30:00.0000000 +00:00,2025-07-21 11:30:00+00:00,17.0,4.88,5.28,22.63
2025-07-21 11:45:00.0000000 +00:00,2025-07-21 11:45:00+00:00,38.0,2.6,2.82,22.63
2025-07-21 12:00:00.0000000 +00:00,2025-07-21 12:00:00+00:00,-36.0,79.21,85.77,17.22
2025-07-21 12:15:00.0000000 +00:00,2025-07-21 12:15:00+00:00,77.0,1.39,1.51,17.22
2025-07-21 12:30:00.0000000 +00:00,2025-07-21 12:30:00+00:00,-11.0,73.64,79.74,17.22
2025-07-21 12:45:00.0000000 +00:00,2025-07-21 12:45:00+00:00,-248.0,95.32,103.22,17.22
2025-07-21 13:00:00.0000000 +00:00,2025-07-21 13:00:00+00:00,-480.0,82.08,88.88,16.01
2025-07-21 13:15:00.0000000 +00:00,2025-07-21 13:15:00+00:00,-428.0,57.5,62.26,16.01
2025-07-21 13:30:00.0000000 +00:00,2025-07-21 13:30:00+00:00,-445.0,59.53,64.47,16.01
2025-07-21 13:45:00.0000000 +00:00,2025-07-21 13:45:00+00:00,-400.0,49.48,53.58,16.01
2025-07-21 14:00:00.0000000 +00:00,2025-07-21 14:00:00+00:00,-274.0,36.61,39.65,8.93
2025-07-21 14:15:00.0000000 +00:00,2025-07-21 14:15:00+00:00,-32.0,41.21,44.63,8.93
2025-07-21 14:30:00.0000000 +00:00,2025-07-21 14:30:00+00:00,-48.0,42.29,45.79,8.93
2025-07-21 14:45:00.0000000 +00:00,2025-07-21 14:45:00+00:00,-77.0,42.29,45.79,8.93
2025-07-21 15:00:00.0000000 +00:00,2025-07-21 15:00:00+00:00,198.0,23.07,24.99,16.19
2025-07-21 15:15:00.0000000 +00:00,2025-07-21 15:15:00+00:00,246.0,-79.11,-73.05,16.19
2025-07-21 15:30:00.0000000 +00:00,2025-07-21 15:30:00+00:00,188.0,-16.27,-15.03,16.19
2025-07-21 15:45:00.0000000 +00:00,2025-07-21 15:45:00+00:00,62.0,24.65,26.69,16.19
2025-07-21 16:00:00.0000000 +00:00,2025-07-21 16:00:00+00:00,234.0,19.43,21.05,21.61
2025-07-21 16:15:00.0000000 +00:00,2025-07-21 16:15:00+00:00,301.0,27.35,29.61,21.61
2025-07-21 16:30:00.0000000 +00:00,2025-07-21 16:30:00+00:00,92.0,46.51,50.37,21.61
2025-07-21 16:45:00.0000000 +00:00,2025-07-21 16:45:00+00:00,102.0,33.6,36.38,21.61
2025-07-21 17:00:00.0000000 +00:00,2025-07-21 17:00:00+00:00,213.0,37.9,41.04,42.98
2025-07-21 17:15:00.0000000 +00:00,2025-07-21 17:15:00+00:00,176.0,44.19,47.85,42.98
2025-07-21 17:30:00.0000000 +00:00,2025-07-21 17:30:00+00:00,106.0,38.76,41.98,42.98
2025-07-21 17:45:00.0000000 +00:00,2025-07-21 17:45:00+00:00,108.0,37.2,40.28,42.98
2025-07-21 18:00:00.0000000 +00:00,2025-07-21 18:00:00+00:00,-30.0,160.64,173.96,29.33
2025-07-21 18:15:00.0000000 +00:00,2025-07-21 18:15:00+00:00,62.0,31.06,33.64,29.33
2025-07-21 18:30:00.0000000 +00:00,2025-07-21 18:30:00+00:00,39.0,-140.87,-130.09,29.33
2025-07-21 18:45:00.0000000 +00:00,2025-07-21 18:45:00+00:00,18.0,-142.38,-131.48,29.33
2025-07-21 19:00:00.0000000 +00:00,2025-07-21 19:00:00+00:00,96.0,11.28,12.22,34.2
2025-07-21 19:15:00.0000000 +00:00,2025-07-21 19:15:00+00:00,118.0,23.44,25.38,34.2
2025-07-21 19:30:00.0000000 +00:00,2025-07-21 19:30:00+00:00,75.0,26.21,28.39,34.2
2025-07-21 19:45:00.0000000 +00:00,2025-07-21 19:45:00+00:00,5.0,52.39,56.73,34.2
2025-07-21 20:00:00.0000000 +00:00,2025-07-21 20:00:00+00:00,-142.0,172.68,187.0,55.35
2025-07-21 20:15:00.0000000 +00:00,2025-07-21 20:15:00+00:00,-26.0,134.5,145.64,55.35
