measure_date_CET,Long,Short
2024-11-25 17:45:00+01:00,135.64,135.64
2024-11-25 18:00:00+01:00,130.89,130.89
2024-11-25 18:15:00+01:00,26.94,26.94
2024-11-25 18:30:00+01:00,27.63,27.63
2024-11-25 18:45:00+01:00,17.72,17.72
2024-11-25 19:00:00+01:00,19.5,19.5
2024-11-25 19:15:00+01:00,21.89,21.89
2024-11-25 19:30:00+01:00,123.89,123.89
2024-11-25 19:45:00+01:00,6.8,6.8
2024-11-25 20:00:00+01:00,128.29,128.29
2024-11-25 20:15:00+01:00,140.57,140.57
2024-11-25 20:30:00+01:00,130.73,130.73
2024-11-25 20:45:00+01:00,143.12,143.12
2024-11-25 21:00:00+01:00,181.63,181.63
2024-11-25 21:15:00+01:00,231.73,231.73
2024-11-25 21:30:00+01:00,195.68,195.68
2024-11-25 21:45:00+01:00,137.55,137.55
2024-11-25 22:00:00+01:00,134.53,134.53
2024-11-25 22:15:00+01:00,184.46,184.46
2024-11-25 22:30:00+01:00,177.86,177.86
2024-11-25 22:45:00+01:00,156.42,156.42
2024-11-25 23:00:00+01:00,149.07,149.07
2024-11-25 23:15:00+01:00,158.4,158.4
2024-11-25 23:30:00+01:00,141.56,141.56
2024-11-25 23:45:00+01:00,147.14,147.14
2024-11-26 00:00:00+01:00,169.61,169.61
2024-11-26 00:15:00+01:00,157.4,157.4
2024-11-26 00:30:00+01:00,173.26,173.26
2024-11-26 00:45:00+01:00,158.22,158.22
2024-11-26 01:00:00+01:00,130.28,130.28
2024-11-26 01:15:00+01:00,18.1,18.1
2024-11-26 01:30:00+01:00,149.58,149.58
2024-11-26 01:45:00+01:00,142.73,142.73
2024-11-26 02:00:00+01:00,144.28,144.28
2024-11-26 02:15:00+01:00,122.77,122.77
2024-11-26 02:30:00+01:00,32.63,32.63
2024-11-26 02:45:00+01:00,45.3,45.3
2024-11-26 03:00:00+01:00,50.87,50.87
2024-11-26 03:15:00+01:00,80.61,80.61
2024-11-26 03:30:00+01:00,77.39,77.39
2024-11-26 03:45:00+01:00,166.05,166.05
2024-11-26 04:00:00+01:00,168.25,168.25
2024-11-26 04:15:00+01:00,130.92,130.92
2024-11-26 04:30:00+01:00,128.93,128.93
2024-11-26 04:45:00+01:00,163.78,163.78
2024-11-26 05:00:00+01:00,147.53,147.53
2024-11-26 05:15:00+01:00,151.95,151.95
2024-11-26 05:30:00+01:00,168.6,168.6
2024-11-26 05:45:00+01:00,176.29,176.29
2024-11-26 06:00:00+01:00,136.23,136.23
2024-11-26 06:15:00+01:00,144.49,144.49
2024-11-26 06:30:00+01:00,165.15,165.15
2024-11-26 06:45:00+01:00,140.63,140.63
2024-11-26 07:00:00+01:00,16.47,16.47
2024-11-26 07:15:00+01:00,161.39,161.39
2024-11-26 07:30:00+01:00,76.43,76.43
2024-11-26 07:45:00+01:00,92.42,92.42
2024-11-26 08:00:00+01:00,203.94,203.94
2024-11-26 08:15:00+01:00,183.89,183.89
2024-11-26 08:30:00+01:00,179.45,179.45
2024-11-26 08:45:00+01:00,202.13,202.13
2024-11-26 09:00:00+01:00,49.8,49.8
2024-11-26 09:15:00+01:00,53.34,53.34
2024-11-26 09:30:00+01:00,7.13,7.13
2024-11-26 09:45:00+01:00,44.36,44.36
2024-11-26 10:00:00+01:00,149.88,149.88
2024-11-26 10:15:00+01:00,61.66,61.66
2024-11-26 10:30:00+01:00,19.41,19.41
2024-11-26 10:45:00+01:00,-8.94,-8.94
2024-11-26 11:00:00+01:00,2.6,2.6
2024-11-26 11:15:00+01:00,30.71,30.71
2024-11-26 11:30:00+01:00,58.04,58.04
2024-11-26 11:45:00+01:00,56.93,56.93
2024-11-26 12:00:00+01:00,35.53,35.53
2024-11-26 12:15:00+01:00,48.09,48.09
2024-11-26 12:30:00+01:00,160.91,160.91
2024-11-26 12:45:00+01:00,172.25,172.25
2024-11-26 13:00:00+01:00,170.86,170.86
2024-11-26 13:15:00+01:00,157.94,157.94
2024-11-26 13:30:00+01:00,154.87,154.87
2024-11-26 13:45:00+01:00,148.07,148.07
2024-11-26 14:00:00+01:00,81.56,81.56
2024-11-26 14:15:00+01:00,169.26,169.26
2024-11-26 14:30:00+01:00,186.4,186.4
2024-11-26 14:45:00+01:00,176.1,176.1
2024-11-26 15:00:00+01:00,173.75,173.75
2024-11-26 15:15:00+01:00,175.21,175.21
2024-11-26 15:30:00+01:00,75.36,75.36
2024-11-26 15:45:00+01:00,-7.24,-7.24
2024-11-26 16:00:00+01:00,39.97,39.97
2024-11-26 16:15:00+01:00,135.3,135.3
2024-11-26 16:30:00+01:00,85.36,85.36
2024-11-26 16:45:00+01:00,76.17,76.17
2024-11-26 17:00:00+01:00,45.87,45.87
2024-11-26 17:15:00+01:00,65.64,65.64
2024-11-26 17:30:00+01:00,76.96,76.96
2024-11-26 17:45:00+01:00,81.29,81.29
2024-11-26 18:00:00+01:00,136.58,136.58
2024-11-26 18:15:00+01:00,72.67,72.67
2024-11-26 18:30:00+01:00,58.69,58.69
2024-11-26 18:45:00+01:00,73.43,73.43
2024-11-26 19:00:00+01:00,76.53,76.53
2024-11-26 19:15:00+01:00,137.8,137.8
2024-11-26 19:30:00+01:00,60.61,60.61
2024-11-26 19:45:00+01:00,46.57,46.57
2024-11-26 20:00:00+01:00,29.14,29.14
2024-11-26 20:15:00+01:00,56.91,56.91
2024-11-26 20:30:00+01:00,62.46,62.46
2024-11-26 20:45:00+01:00,71.43,71.43
2024-11-26 21:00:00+01:00,141.91,141.91
2024-11-26 21:15:00+01:00,88.0,88.0
2024-11-26 21:30:00+01:00,139.98,139.98
2024-11-26 21:45:00+01:00,77.34,77.34
2024-11-26 22:00:00+01:00,138.52,138.52
2024-11-26 22:15:00+01:00,86.09,86.09
2024-11-26 22:30:00+01:00,90.52,90.52
2024-11-26 22:45:00+01:00,104.42,104.42
2024-11-26 23:00:00+01:00,157.76,157.76
2024-11-26 23:15:00+01:00,145.49,145.49
2024-11-26 23:30:00+01:00,113.41,113.41
2024-11-26 23:45:00+01:00,118.81,118.81
2024-11-27 00:00:00+01:00,118.5,118.5
2024-11-27 00:15:00+01:00,144.06,144.06
2024-11-27 00:30:00+01:00,62.37,62.37
2024-11-27 00:45:00+01:00,26.77,26.77
2024-11-27 01:00:00+01:00,-1.95,-1.95
2024-11-27 01:15:00+01:00,12.92,12.92
2024-11-27 01:30:00+01:00,0.47,0.47
2024-11-27 01:45:00+01:00,30.53,30.53
2024-11-27 02:00:00+01:00,144.92,144.92
2024-11-27 02:15:00+01:00,148.25,148.25
2024-11-27 02:30:00+01:00,148.77,148.77
2024-11-27 02:45:00+01:00,142.37,142.37
2024-11-27 03:00:00+01:00,93.43,93.43
2024-11-27 03:15:00+01:00,114.65,114.65
2024-11-27 03:30:00+01:00,125.8,125.8
2024-11-27 03:45:00+01:00,140.95,140.95
2024-11-27 04:00:00+01:00,110.74,110.74
2024-11-27 04:15:00+01:00,59.45,59.45
2024-11-27 04:30:00+01:00,51.2,51.2
2024-11-27 04:45:00+01:00,130.21,130.21
2024-11-27 05:00:00+01:00,122.31,122.31
2024-11-27 05:15:00+01:00,128.03,128.03
2024-11-27 05:30:00+01:00,168.22,168.22
2024-11-27 05:45:00+01:00,175.36,175.36
2024-11-27 06:00:00+01:00,144.98,144.98
2024-11-27 06:15:00+01:00,161.13,161.13
2024-11-27 06:30:00+01:00,158.7,158.7
2024-11-27 06:45:00+01:00,187.83,187.83
2024-11-27 07:00:00+01:00,178.09,178.09
2024-11-27 07:15:00+01:00,189.64,189.64
2024-11-27 07:30:00+01:00,235.08,235.08
2024-11-27 07:45:00+01:00,242.87,242.87
2024-11-27 08:00:00+01:00,342.51,342.51
2024-11-27 08:15:00+01:00,84.35,84.35
2024-11-27 08:30:00+01:00,84.56,84.56
2024-11-27 08:45:00+01:00,89.66,89.66
2024-11-27 09:00:00+01:00,82.37,82.37
2024-11-27 09:15:00+01:00,77.06,77.06
2024-11-27 09:30:00+01:00,59.32,59.32
2024-11-27 09:45:00+01:00,36.71,36.71
2024-11-27 10:00:00+01:00,80.78,80.78
2024-11-27 10:15:00+01:00,61.22,61.22
2024-11-27 10:30:00+01:00,64.09,64.09
2024-11-27 10:45:00+01:00,57.76,57.76
2024-11-27 11:00:00+01:00,80.34,80.34
2024-11-27 11:15:00+01:00,39.33,39.33
2024-11-27 11:30:00+01:00,47.25,47.25
2024-11-27 11:45:00+01:00,18.5,18.5
2024-11-27 12:00:00+01:00,67.66,67.66
2024-11-27 12:15:00+01:00,46.1,46.1
2024-11-27 12:30:00+01:00,50.66,50.66
2024-11-27 12:45:00+01:00,28.05,28.05
2024-11-27 13:00:00+01:00,44.77,44.77
2024-11-27 13:15:00+01:00,77.02,77.02
2024-11-27 13:30:00+01:00,66.68,66.68
2024-11-27 13:45:00+01:00,-11.24,-11.24
2024-11-27 14:00:00+01:00,43.01,43.01
2024-11-27 14:15:00+01:00,25.26,25.26
2024-11-27 14:30:00+01:00,125.27,125.27
2024-11-27 14:45:00+01:00,144.04,144.04
2024-11-27 15:00:00+01:00,136.4,136.4
2024-11-27 15:15:00+01:00,127.04,127.04
2024-11-27 15:30:00+01:00,53.59,53.59
2024-11-27 15:45:00+01:00,0.34,0.34
2024-11-27 16:00:00+01:00,68.31,68.31
2024-11-27 16:15:00+01:00,32.75,32.75
2024-11-27 16:30:00+01:00,136.22,136.22
2024-11-27 16:45:00+01:00,164.3,164.3
2024-11-27 17:00:00+01:00,132.88,132.88
2024-11-27 17:15:00+01:00,-21.47,-21.47
2024-11-27 17:30:00+01:00,-88.12,-88.12
2024-11-27 17:45:00+01:00,-51.52,-51.52
2024-11-27 18:00:00+01:00,81.83,81.83
2024-11-27 18:15:00+01:00,16.44,16.44
2024-11-27 18:30:00+01:00,64.04,64.04
2024-11-27 18:45:00+01:00,118.23,118.23
2024-11-27 19:00:00+01:00,1.36,1.36
2024-11-27 19:15:00+01:00,109.98,109.98
2024-11-27 19:30:00+01:00,106.28,106.28
2024-11-27 19:45:00+01:00,125.11,125.11
2024-11-27 20:00:00+01:00,138.82,138.82
2024-11-27 20:15:00+01:00,134.55,134.55
2024-11-27 20:30:00+01:00,128.6,128.6
2024-11-27 20:45:00+01:00,114.26,114.26
2024-11-27 21:00:00+01:00,-75.08,-75.08
2024-11-27 21:15:00+01:00,-27.42,-27.42
2024-11-27 21:30:00+01:00,-7.64,-7.64
2024-11-27 21:45:00+01:00,-13.31,-13.31
2024-11-27 22:00:00+01:00,291.1,291.1
2024-11-27 22:15:00+01:00,293.8,293.8
2024-11-27 22:30:00+01:00,-54.01,-54.01
2024-11-27 22:45:00+01:00,136.03,136.03
2024-11-27 23:00:00+01:00,3.24,3.24
2024-11-27 23:15:00+01:00,116.85,116.85
2024-11-27 23:30:00+01:00,-38.59,-38.59
2024-11-27 23:45:00+01:00,-23.91,-23.91
2024-11-28 00:00:00+01:00,-42.55,-42.55
2024-11-28 00:15:00+01:00,-24.27,-24.27
2024-11-28 00:30:00+01:00,-25.3,-25.3
2024-11-28 00:45:00+01:00,-5.3,-5.3
2024-11-28 01:00:00+01:00,-51.64,-51.64
2024-11-28 01:15:00+01:00,135.64,135.64
2024-11-28 01:30:00+01:00,56.23,56.23
2024-11-28 01:45:00+01:00,-13.86,-13.86
2024-11-28 02:00:00+01:00,-71.97,-71.97
2024-11-28 02:15:00+01:00,-12.67,-12.67
2024-11-28 02:30:00+01:00,102.12,102.12
2024-11-28 02:45:00+01:00,77.87,77.87
2024-11-28 03:00:00+01:00,-36.52,-36.52
2024-11-28 03:15:00+01:00,-29.19,-29.19
2024-11-28 03:30:00+01:00,-22.8,-22.8
2024-11-28 03:45:00+01:00,-26.5,-26.5
2024-11-28 04:00:00+01:00,7.18,7.18
2024-11-28 04:15:00+01:00,29.03,29.03
2024-11-28 04:30:00+01:00,48.51,48.51
2024-11-28 04:45:00+01:00,66.65,66.65
2024-11-28 05:00:00+01:00,126.64,126.64
2024-11-28 05:15:00+01:00,130.41,130.41
2024-11-28 05:30:00+01:00,154.45,154.45
2024-11-28 05:45:00+01:00,197.01,197.01
2024-11-28 06:00:00+01:00,-43.84,-43.84
2024-11-28 06:15:00+01:00,-31.21,-31.21
2024-11-28 06:30:00+01:00,18.67,18.67
2024-11-28 06:45:00+01:00,144.04,144.04
2024-11-28 07:00:00+01:00,106.95,106.95
2024-11-28 07:15:00+01:00,-2.16,-2.16
2024-11-28 07:30:00+01:00,145.31,145.31
2024-11-28 07:45:00+01:00,35.34,35.34
2024-11-28 08:00:00+01:00,22.69,22.69
2024-11-28 08:15:00+01:00,145.67,145.67
2024-11-28 08:30:00+01:00,35.77,35.77
2024-11-28 08:45:00+01:00,137.89,137.89
2024-11-28 09:00:00+01:00,16.75,16.75
2024-11-28 09:15:00+01:00,105.68,105.68
2024-11-28 09:30:00+01:00,117.21,117.21
2024-11-28 09:45:00+01:00,130.78,130.78
2024-11-28 10:00:00+01:00,167.1,167.1
2024-11-28 10:15:00+01:00,143.1,143.1
2024-11-28 10:30:00+01:00,2.09,2.09
2024-11-28 10:45:00+01:00,-12.04,-12.04
2024-11-28 11:00:00+01:00,24.98,24.98
2024-11-28 11:15:00+01:00,13.99,13.99
2024-11-28 11:30:00+01:00,22.0,22.0
2024-11-28 11:45:00+01:00,32.23,32.23
2024-11-28 12:00:00+01:00,204.25,204.25
2024-11-28 12:15:00+01:00,192.99,192.99
2024-11-28 12:30:00+01:00,158.84,158.84
2024-11-28 12:45:00+01:00,239.46,239.46
2024-11-28 13:00:00+01:00,128.03,128.03
2024-11-28 13:15:00+01:00,10.22,10.22
2024-11-28 13:30:00+01:00,40.6,40.6
2024-11-28 13:45:00+01:00,129.32,129.32
2024-11-28 14:00:00+01:00,136.71,136.71
2024-11-28 14:15:00+01:00,133.86,133.86
2024-11-28 14:30:00+01:00,38.13,38.13
2024-11-28 14:45:00+01:00,117.14,117.14
2024-11-28 15:00:00+01:00,61.44,61.44
2024-11-28 15:15:00+01:00,9.5,9.5
2024-11-28 15:30:00+01:00,-26.52,-26.52
2024-11-28 15:45:00+01:00,-9.06,-9.06
2024-11-28 16:00:00+01:00,117.39,117.39
2024-11-28 16:15:00+01:00,142.55,142.55
2024-11-28 16:30:00+01:00,152.15,152.15
2024-11-28 16:45:00+01:00,165.27,165.27
2024-11-28 17:00:00+01:00,180.29,180.29
2024-11-28 17:15:00+01:00,199.65,199.65
2024-11-28 17:30:00+01:00,194.79,194.79
2024-11-28 17:45:00+01:00,201.16,201.16
2024-11-28 18:00:00+01:00,46.74,46.74
2024-11-28 18:15:00+01:00,92.64,92.64
2024-11-28 18:30:00+01:00,142.52,142.52
2024-11-28 18:45:00+01:00,146.49,146.49
2024-11-28 19:00:00+01:00,84.43,84.43
2024-11-28 19:15:00+01:00,84.95,84.95
2024-11-28 19:30:00+01:00,99.11,99.11
2024-11-28 19:45:00+01:00,123.01,123.01
2024-11-28 20:00:00+01:00,133.84,133.84
2024-11-28 20:15:00+01:00,110.56,110.56
2024-11-28 20:30:00+01:00,132.09,132.09
2024-11-28 20:45:00+01:00,131.29,131.29
2024-11-28 21:00:00+01:00,150.52,150.52
2024-11-28 21:15:00+01:00,143.44,143.44
2024-11-28 21:30:00+01:00,142.03,142.03
2024-11-28 21:45:00+01:00,134.75,134.75
2024-11-28 22:00:00+01:00,153.81,153.81
2024-11-28 22:15:00+01:00,148.4,148.4
2024-11-28 22:30:00+01:00,172.5,172.5
2024-11-28 22:45:00+01:00,159.86,159.86
2024-11-28 23:00:00+01:00,173.03,173.03
2024-11-28 23:15:00+01:00,123.95,123.95
2024-11-28 23:30:00+01:00,122.67,122.67
2024-11-28 23:45:00+01:00,118.57,118.57
2024-11-29 00:00:00+01:00,183.62,183.62
2024-11-29 00:15:00+01:00,189.13,189.13
2024-11-29 00:30:00+01:00,135.04,135.04
2024-11-29 00:45:00+01:00,138.59,138.59
2024-11-29 01:00:00+01:00,145.13,145.13
2024-11-29 01:15:00+01:00,147.9,147.9
2024-11-29 01:30:00+01:00,142.34,142.34
2024-11-29 01:45:00+01:00,157.95,157.95
2024-11-29 02:00:00+01:00,197.8,197.8
2024-11-29 02:15:00+01:00,179.92,179.92
2024-11-29 02:30:00+01:00,158.01,158.01
2024-11-29 02:45:00+01:00,186.78,186.78
2024-11-29 03:00:00+01:00,82.23,82.23
2024-11-29 03:15:00+01:00,99.98,99.98
2024-11-29 03:30:00+01:00,90.47,90.47
2024-11-29 03:45:00+01:00,81.94,81.94
2024-11-29 04:00:00+01:00,85.74,85.74
2024-11-29 04:15:00+01:00,100.78,100.78
2024-11-29 04:30:00+01:00,97.88,97.88
2024-11-29 04:45:00+01:00,82.46,82.46
2024-11-29 05:00:00+01:00,87.2,87.2
2024-11-29 05:15:00+01:00,83.17,83.17
2024-11-29 05:30:00+01:00,77.84,77.84
2024-11-29 05:45:00+01:00,86.89,86.89
2024-11-29 06:00:00+01:00,67.16,67.16
2024-11-29 06:15:00+01:00,153.42,153.42
2024-11-29 06:30:00+01:00,175.21,175.21
2024-11-29 06:45:00+01:00,78.87,78.87
2024-11-29 07:00:00+01:00,142.39,142.39
2024-11-29 07:15:00+01:00,206.56,206.56
2024-11-29 07:30:00+01:00,423.59,423.59
2024-11-29 07:45:00+01:00,249.99,249.99
2024-11-29 08:00:00+01:00,205.74,205.74
2024-11-29 08:15:00+01:00,173.29,173.29
2024-11-29 08:30:00+01:00,168.21,168.21
2024-11-29 08:45:00+01:00,91.54,91.54
2024-11-29 09:00:00+01:00,89.94,89.94
2024-11-29 09:15:00+01:00,68.78,68.78
2024-11-29 09:30:00+01:00,74.23,74.23
2024-11-29 09:45:00+01:00,62.64,62.64
2024-11-29 10:00:00+01:00,72.89,72.89
2024-11-29 10:15:00+01:00,58.98,58.98
2024-11-29 10:30:00+01:00,66.25,66.25
2024-11-29 10:45:00+01:00,45.02,45.02
2024-11-29 11:00:00+01:00,82.62,82.62
2024-11-29 11:15:00+01:00,81.52,81.52
2024-11-29 11:30:00+01:00,90.83,90.83
2024-11-29 11:45:00+01:00,83.0,83.0
2024-11-29 12:00:00+01:00,89.39,89.39
2024-11-29 12:15:00+01:00,77.03,77.03
2024-11-29 12:30:00+01:00,78.2,78.2
2024-11-29 12:45:00+01:00,69.13,69.13
2024-11-29 13:00:00+01:00,72.68,72.68
2024-11-29 13:15:00+01:00,78.76,78.76
2024-11-29 13:30:00+01:00,81.41,81.41
2024-11-29 13:45:00+01:00,82.16,82.16
2024-11-29 14:00:00+01:00,63.71,63.71
2024-11-29 14:15:00+01:00,78.14,78.14
2024-11-29 14:30:00+01:00,73.67,73.67
2024-11-29 14:45:00+01:00,87.26,87.26
2024-11-29 15:00:00+01:00,76.68,76.68
2024-11-29 15:15:00+01:00,81.74,81.74
2024-11-29 15:30:00+01:00,97.23,97.23
2024-11-29 15:45:00+01:00,144.8,144.8
2024-11-29 16:00:00+01:00,132.49,132.49
2024-11-29 16:15:00+01:00,152.63,152.63
2024-11-29 16:30:00+01:00,136.7,136.7
2024-11-29 16:45:00+01:00,138.0,138.0
2024-11-29 17:00:00+01:00,20.37,20.37
2024-11-29 17:15:00+01:00,48.33,48.33
2024-11-29 17:30:00+01:00,-6.25,-6.25
2024-11-29 17:45:00+01:00,15.61,15.61
2024-11-29 18:00:00+01:00,60.91,60.91
2024-11-29 18:15:00+01:00,72.06,72.06
2024-11-29 18:30:00+01:00,61.23,61.23
2024-11-29 18:45:00+01:00,68.49,68.49
2024-11-29 19:00:00+01:00,79.2,79.2
2024-11-29 19:15:00+01:00,88.95,88.95
2024-11-29 19:30:00+01:00,107.34,107.34
2024-11-29 19:45:00+01:00,85.42,85.42
2024-11-29 20:00:00+01:00,163.68,163.68
2024-11-29 20:15:00+01:00,151.17,151.17
2024-11-29 20:30:00+01:00,125.94,125.94
2024-11-29 20:45:00+01:00,126.81,126.81
2024-11-29 21:00:00+01:00,79.92,79.92
2024-11-29 21:15:00+01:00,27.41,27.41
2024-11-29 21:30:00+01:00,50.53,50.53
2024-11-29 21:45:00+01:00,4.26,4.26
2024-11-29 22:00:00+01:00,143.43,143.43
2024-11-29 22:15:00+01:00,163.67,163.67
2024-11-29 22:30:00+01:00,156.92,156.92
2024-11-29 22:45:00+01:00,162.98,162.98
2024-11-29 23:00:00+01:00,153.96,153.96
2024-11-29 23:15:00+01:00,159.01,159.01
2024-11-29 23:30:00+01:00,143.11,143.11
2024-11-29 23:45:00+01:00,145.86,145.86
2024-11-30 00:00:00+01:00,134.88,134.88
2024-11-30 00:15:00+01:00,61.76,61.76
2024-11-30 00:30:00+01:00,82.52,82.52
2024-11-30 00:45:00+01:00,50.72,50.72
2024-11-30 01:00:00+01:00,120.06,120.06
2024-11-30 01:15:00+01:00,111.71,111.71
2024-11-30 01:30:00+01:00,100.47,100.47
2024-11-30 01:45:00+01:00,87.4,87.4
2024-11-30 02:00:00+01:00,100.66,100.66
2024-11-30 02:15:00+01:00,85.06,85.06
2024-11-30 02:30:00+01:00,53.95,53.95
2024-11-30 02:45:00+01:00,59.81,59.81
2024-11-30 03:00:00+01:00,81.02,81.02
2024-11-30 03:15:00+01:00,64.73,64.73
2024-11-30 03:30:00+01:00,96.0,96.0
2024-11-30 03:45:00+01:00,97.27,97.27
2024-11-30 04:00:00+01:00,116.27,116.27
2024-11-30 04:15:00+01:00,118.94,118.94
2024-11-30 04:30:00+01:00,104.26,104.26
2024-11-30 04:45:00+01:00,49.27,49.27
2024-11-30 05:00:00+01:00,34.04,34.04
2024-11-30 05:15:00+01:00,44.43,44.43
2024-11-30 05:30:00+01:00,90.2,90.2
2024-11-30 05:45:00+01:00,102.61,102.61
2024-11-30 06:00:00+01:00,125.85,125.85
2024-11-30 06:15:00+01:00,86.57,86.57
2024-11-30 06:30:00+01:00,35.63,35.63
2024-11-30 06:45:00+01:00,-27.08,-27.08
2024-11-30 07:00:00+01:00,61.45,61.45
2024-11-30 07:15:00+01:00,105.37,105.37
2024-11-30 07:30:00+01:00,126.84,126.84
2024-11-30 07:45:00+01:00,59.73,59.73
2024-11-30 08:00:00+01:00,42.55,42.55
2024-11-30 08:15:00+01:00,44.66,44.66
2024-11-30 08:30:00+01:00,60.66,60.66
2024-11-30 08:45:00+01:00,118.05,118.05
2024-11-30 09:00:00+01:00,165.57,165.57
2024-11-30 09:15:00+01:00,142.29,142.29
2024-11-30 09:30:00+01:00,40.93,40.93
2024-11-30 09:45:00+01:00,23.03,23.03
2024-11-30 10:00:00+01:00,44.81,44.81
2024-11-30 10:15:00+01:00,27.27,27.27
2024-11-30 10:30:00+01:00,73.89,73.89
2024-11-30 10:45:00+01:00,54.05,54.05
2024-11-30 11:00:00+01:00,63.89,63.89
2024-11-30 11:15:00+01:00,98.86,98.86
2024-11-30 11:30:00+01:00,85.08,85.08
2024-11-30 11:45:00+01:00,14.41,14.41
2024-11-30 12:00:00+01:00,31.93,31.93
2024-11-30 12:15:00+01:00,28.72,28.72
2024-11-30 12:30:00+01:00,33.63,33.63
2024-11-30 12:45:00+01:00,42.15,42.15
2024-11-30 13:00:00+01:00,-9.06,-9.06
2024-11-30 13:15:00+01:00,77.29,77.29
2024-11-30 13:30:00+01:00,118.15,118.15
2024-11-30 13:45:00+01:00,126.3,126.3
2024-11-30 14:00:00+01:00,134.57,134.57
2024-11-30 14:15:00+01:00,150.97,150.97
2024-11-30 14:30:00+01:00,151.77,151.77
2024-11-30 14:45:00+01:00,161.97,161.97
2024-11-30 15:00:00+01:00,85.33,85.33
2024-11-30 15:15:00+01:00,132.36,132.36
2024-11-30 15:30:00+01:00,74.89,74.89
2024-11-30 15:45:00+01:00,60.1,60.1
2024-11-30 16:00:00+01:00,47.38,47.38
2024-11-30 16:15:00+01:00,78.84,78.84
2024-11-30 16:30:00+01:00,56.7,56.7
2024-11-30 16:45:00+01:00,61.82,61.82
2024-11-30 17:00:00+01:00,67.32,67.32
2024-11-30 17:15:00+01:00,40.66,40.66
2024-11-30 17:30:00+01:00,50.51,50.51
2024-11-30 17:45:00+01:00,52.7,52.7
2024-11-30 18:00:00+01:00,50.0,50.0
2024-11-30 18:15:00+01:00,58.59,58.59
2024-11-30 18:30:00+01:00,56.66,56.66
2024-11-30 18:45:00+01:00,54.73,54.73
2024-11-30 19:00:00+01:00,52.31,52.31
2024-11-30 19:15:00+01:00,73.58,73.58
2024-11-30 19:30:00+01:00,93.91,93.91
2024-11-30 19:45:00+01:00,98.2,98.2
2024-11-30 20:00:00+01:00,54.09,54.09
2024-11-30 20:15:00+01:00,26.05,26.05
2024-11-30 20:30:00+01:00,108.65,108.65
2024-11-30 20:45:00+01:00,111.15,111.15
2024-11-30 21:00:00+01:00,130.32,130.32
2024-11-30 21:15:00+01:00,121.42,121.42
2024-11-30 21:30:00+01:00,121.22,121.22
2024-11-30 21:45:00+01:00,123.34,123.34
2024-11-30 22:00:00+01:00,74.84,74.84
2024-11-30 22:15:00+01:00,52.82,52.82
2024-11-30 22:30:00+01:00,137.83,137.83
2024-11-30 22:45:00+01:00,137.58,137.58
2024-11-30 23:00:00+01:00,131.01,131.01
2024-11-30 23:15:00+01:00,94.04,94.04
2024-11-30 23:30:00+01:00,106.66,106.66
2024-11-30 23:45:00+01:00,36.52,36.52
2024-12-01 00:00:00+01:00,20.88,20.88
2024-12-01 00:15:00+01:00,9.48,9.48
2024-12-01 00:30:00+01:00,95.17,95.17
2024-12-01 00:45:00+01:00,56.41,56.41
2024-12-01 01:00:00+01:00,103.7,103.7
2024-12-01 01:15:00+01:00,74.22,74.22
2024-12-01 01:30:00+01:00,71.81,71.81
2024-12-01 01:45:00+01:00,72.46,72.46
2024-12-01 02:00:00+01:00,115.72,115.72
2024-12-01 02:15:00+01:00,68.84,68.84
2024-12-01 02:30:00+01:00,79.7,79.7
2024-12-01 02:45:00+01:00,54.13,54.13
2024-12-01 03:00:00+01:00,102.96,102.96
2024-12-01 03:15:00+01:00,28.17,28.17
2024-12-01 03:30:00+01:00,61.33,61.33
2024-12-01 03:45:00+01:00,70.89,70.89
2024-12-01 04:00:00+01:00,67.72,67.72
2024-12-01 04:15:00+01:00,95.04,95.04
2024-12-01 04:30:00+01:00,100.48,100.48
2024-12-01 04:45:00+01:00,84.42,84.42
2024-12-01 05:00:00+01:00,130.6,130.6
2024-12-01 05:15:00+01:00,124.27,124.27
2024-12-01 05:30:00+01:00,123.4,123.4
2024-12-01 05:45:00+01:00,122.72,122.72
2024-12-01 06:00:00+01:00,141.56,141.56
2024-12-01 06:15:00+01:00,116.95,116.95
2024-12-01 06:30:00+01:00,88.0,88.0
2024-12-01 06:45:00+01:00,110.44,110.44
2024-12-01 07:00:00+01:00,107.62,107.62
2024-12-01 07:15:00+01:00,126.3,126.3
2024-12-01 07:30:00+01:00,152.54,152.54
2024-12-01 07:45:00+01:00,159.34,159.34
2024-12-01 08:00:00+01:00,194.35,194.35
2024-12-01 08:15:00+01:00,150.0,150.0
2024-12-01 08:30:00+01:00,166.28,166.28
2024-12-01 08:45:00+01:00,190.05,190.05
2024-12-01 09:00:00+01:00,199.56,199.56
2024-12-01 09:15:00+01:00,187.78,187.78
2024-12-01 09:30:00+01:00,201.11,201.11
2024-12-01 09:45:00+01:00,71.52,71.52
2024-12-01 10:00:00+01:00,137.13,137.13
2024-12-01 10:15:00+01:00,119.07,119.07
2024-12-01 10:30:00+01:00,132.98,132.98
2024-12-01 10:45:00+01:00,149.05,149.05
2024-12-01 11:00:00+01:00,187.11,187.11
2024-12-01 11:15:00+01:00,202.94,202.94
2024-12-01 11:30:00+01:00,196.95,196.95
2024-12-01 11:45:00+01:00,200.04,200.04
2024-12-01 12:00:00+01:00,42.49,42.49
2024-12-01 12:15:00+01:00,79.77,79.77
2024-12-01 12:30:00+01:00,90.74,90.74
